index,source_id,category,severity_level,error_type,num_added_factors,num_replaced_factors,num_deleted_factors,num_kept_factors,factor_changes,factor_score,provisional_score,reference,candidate
50,4,车辆行为,mild,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""右一辆白色小汽车紧急切入到""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""右多辆白色小汽车紧急切入到""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""右一辆白色小汽车紧急切入到"", ""to"": ""右多辆白色小汽车紧急切入到""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.85,0.8042,右前方一辆白色小汽车紧急切入到自车道，自车应减速让行。,前方存在右多辆白色小汽车紧急切入到，自车应在条件满足后换道并减速。
51,4,车辆行为,medium,factor_and_action,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""右一辆白色小汽车紧急切入到""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""两轮骑行者通行""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""右一辆白色小汽车紧急切入到"", ""to"": ""两轮骑行者通行""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""当前车道"", ""category"": ""车辆行为"", ""detail"": ""车辆切入""}, ""note"": ""added_factor""}]",0.64,0.5633,右前方一辆白色小汽车紧急切入到自车道，自车应减速让行。,前方存在两轮骑行者通行，当前车道存在车辆切入，自车应保持行驶。
52,4,车辆行为,severe,action_only,0,0,0,1,[],1.0,0.8333,右前方一辆白色小汽车紧急切入到自车道，自车应减速让行。,前方存在右一辆白色小汽车紧急切入到，自车应换道并减速。
53,5,车辆行为,complete,complete,0,0,0,1,[],1.0,1.0,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。
54,5,车辆行为,mild,factor_only,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""左一辆黑色轻型客车正切入""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""行人通行""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""左一辆黑色轻型客车正切入"", ""to"": ""行人通行""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.7,0.775,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在行人通行，自车应在条件满足后减速。
55,5,车辆行为,medium,factor_only,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""前方"", ""category"": ""路况"", ""detail"": ""积水路面""}, ""note"": ""added_factor""}]",0.94,0.955,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在左一辆黑色轻型客车正切入，前方存在积水路面，自车应在条件满足后减速。
56,5,车辆行为,severe,factor_and_action,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""左一辆黑色轻型客车正切入""}, ""to"": {""position"": ""右前方"", ""category"": ""交通信号"", ""detail"": ""左转箭头灯红灯""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""前方"", ""to"": ""右前方""}, {""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""交通信号""}, {""field"": ""detail"", ""from"": ""左一辆黑色轻型客车正切入"", ""to"": ""左转箭头灯红灯""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右前方"", ""category"": ""跟车"", ""detail"": ""前车等待红绿灯""}, ""note"": ""added_factor""}]",0.0,0.0833,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,右前方存在左转箭头灯红灯，右前方存在前车等待红绿灯，自车应加速。
57,5,车辆行为,mild,factor_only,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""左一辆黑色轻型客车正切入""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""左多辆黑色轻型客车正切入""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""左一辆黑色轻型客车正切入"", ""to"": ""左多辆黑色轻型客车正切入""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.85,0.8875,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在左多辆黑色轻型客车正切入，自车应在条件满足后减速。
58,5,车辆行为,medium,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""左一辆黑色轻型客车正切入""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""左多辆黑色轻型客车正切入""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""左一辆黑色轻型客车正切入"", ""to"": ""左多辆黑色轻型客车正切入""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.85,0.7208,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在左多辆黑色轻型客车正切入，自车应保持行驶。
59,5,车辆行为,severe,factor_and_action,1,0,1,0,"[{""change_type"": ""delete"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""左一辆黑色轻型客车正切入""}, ""to"": null, ""note"": ""deleted_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左侧"", ""category"": ""盲区"", ""detail"": ""豁口盲区""}, ""note"": ""added_factor""}]",0.0,0.0833,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,左侧存在豁口盲区，自车应在条件满足后转弯。
60,5,车辆行为,mild,action_only,0,0,0,1,[],1.0,0.9167,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在左一辆黑色轻型客车正切入，自车应减速。
61,5,车辆行为,medium,factor_and_action,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左前方"", ""category"": ""路况"", ""detail"": ""大曲率弯道""}, ""note"": ""added_factor""}]",0.94,0.7883,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在左一辆黑色轻型客车正切入，左前方存在大曲率弯道，自车应保持行驶。
62,5,车辆行为,severe,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""左一辆黑色轻型客车正切入""}, ""to"": {""position"": ""前方"", ""category"": ""障碍物"", ""detail"": ""三轮骑行者占道""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""障碍物""}, {""field"": ""detail"", ""from"": ""左一辆黑色轻型客车正切入"", ""to"": ""三轮骑行者占道""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.0,0.0833,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在三轮骑行者占道，自车应停车。
63,5,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在左一辆黑色轻型客车正切入，自车应在条件满足后减速。
64,5,车辆行为,medium,action_only,0,0,0,1,[],1.0,0.8333,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在左一辆黑色轻型客车正切入，自车应在条件满足后转弯并加速。
65,5,车辆行为,severe,factor_and_action,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""左一辆黑色轻型客车正切入""}, ""to"": {""position"": ""前方"", ""category"": ""路况"", ""detail"": ""坑洼路面""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""路况""}, {""field"": ""detail"", ""from"": ""左一辆黑色轻型客车正切入"", ""to"": ""坑洼路面""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右侧"", ""category"": ""跟车"", ""detail"": ""前车等待红绿灯""}, ""note"": ""added_factor""}]",0.19,0.3092,左前方一辆黑色轻型客车正切入自车道，自车应减速让行。,前方存在坑洼路面，右侧存在前车等待红绿灯，自车应在条件满足后换道并减速。
66,6,车辆行为,complete,complete,0,0,0,1,[],1.0,1.0,"自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。","自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。"
67,6,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,"自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。","前方存在自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。，自车应加速。"
68,6,车辆行为,medium,action_only,0,0,0,1,[],1.0,0.9167,"自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。","前方存在自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。，自车应转弯并加速。"
69,6,车辆行为,severe,factor_only,3,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。""}, ""to"": {""position"": ""前方"", ""category"": ""盲区"", ""detail"": ""豁口盲区""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""盲区""}, {""field"": ""detail"", ""from"": ""自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。"", ""to"": ""豁口盲区""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左侧"", ""category"": ""障碍物"", ""detail"": ""两轮骑行者占道""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""后方"", ""category"": ""跟车"", ""detail"": ""前车等待红绿灯""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_3"", ""from"": null, ""to"": {""position"": ""后方"", ""category"": ""盲区"", ""detail"": ""车辆遮挡盲区""}, ""note"": ""added_factor""}]",0.07,0.3025,"自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。",前方存在豁口盲区，左侧存在两轮骑行者占道，后方存在前车等待红绿灯，后方存在车辆遮挡盲区，自车应加速。
70,6,车辆行为,mild,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""车辆切入""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。"", ""to"": ""车辆切入""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.7,0.6083,"自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。",前方存在车辆切入，自车应在条件满足后转弯并加速。
71,6,车辆行为,medium,factor_only,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左后方"", ""category"": ""跟车"", ""detail"": ""前车等待红绿灯""}, ""note"": ""added_factor""}]",0.94,0.955,"自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。","前方存在自车当前处于车道排队中，导航指示直行,直行箭头灯由红变绿，前车开始起步，自车应跟随前车起步。，左后方存在前车等待红绿灯，自车应加速。"
