index,source_id,category,subcategory,target_score,error_type,factor_error_subtype,expected_factor_scores,expected_action_lat,expected_action_lon,expected_action_strategy,expected_normalized_total_score,reference,candidate
108,12,obstacle_avoidance,static_obstacle_blocking_lane,1,unsafe_action,,[0.75],0.0,1.0,1.0,0.6875,自车当前在原车道正常行驶，前方存在锥桶等施工区域占用自车道，影响自车通行。,自车当前在原车道正常行驶，前方存在锥桶等施工区域占用自车道，影响自车通行，自车应向右避障。
109,13,lane_change,proactive_slow_ahead,5,complete,,[1.0],1.0,1.0,1.0,1.0,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。
110,13,lane_change,proactive_slow_ahead,4,generalized,,[0.5],0.0,1.0,1.0,0.625,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,前方通行受阻，右侧车道具备换道条件，自车应向右变更车道。
111,13,lane_change,proactive_slow_ahead,3,missing_factor,,[1.0],1.0,1.0,0.0,0.75,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,右侧车道空闲且右后方有一辆灰色轿车，自车应向右变更车道。
112,13,lane_change,proactive_slow_ahead,3,missing_factor,,[0.0],1.0,1.0,1.0,0.75,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,速度较慢与自车有安全距离，自车应向右变更车道。
113,13,lane_change,proactive_slow_ahead,3,missing_factor,,[0.75],1.0,1.0,0.0,0.6875,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,右侧车道空闲且右后方有一辆轿车，自车应向右变更车道。
114,13,lane_change,proactive_slow_ahead,2.8,wrong_factor,direction_swap,[0.0],1.0,1.0,1.0,0.75,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,左侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。
115,13,lane_change,proactive_slow_ahead,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,右侧车道空闲且左后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。
116,13,lane_change,proactive_slow_ahead,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,右侧车道拥堵且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。
117,13,lane_change,proactive_slow_ahead,2.3,wrong_factor,same_category_subtype_swap,[1.0],1.0,1.0,0.0,0.75,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有距离较近，自车应向右变更车道。
118,13,lane_change,proactive_slow_ahead,2.3,wrong_factor,same_category_subtype_swap,[1.0],1.0,1.0,1.0,1.0,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,右侧车道空闲且右后方有一辆灰色轿车，速度较快与自车有安全距离，自车应向右变更车道。
119,13,lane_change,proactive_slow_ahead,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,0.0,0.5,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,前方存在车辆遮挡盲区，自车应向右变更车道。
120,13,lane_change,proactive_slow_ahead,1,unsafe_action,,[1.0],1.0,1.0,1.0,1.0,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向右变更车道。,右侧车道空闲且右后方有一辆灰色轿车，速度较慢与自车有安全距离，自车应向左变更车道。
121,14,obstacle_avoidance,static_obstacle_blocking_lane,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。
122,14,obstacle_avoidance,static_obstacle_blocking_lane,4,generalized,,[0.5],1.0,1.0,1.0,0.875,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。,前方存在障碍物影响通行，自车应向右避障。
123,14,obstacle_avoidance,static_obstacle_blocking_lane,3,missing_factor,,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。,自车当前在原车道正常行驶，自车应向右避障。
124,14,obstacle_avoidance,static_obstacle_blocking_lane,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。,对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。
125,14,obstacle_avoidance,static_obstacle_blocking_lane,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。,自车当前在原车道正常行驶，对向车道有两轮骑行者和黑色小汽车占道行驶，自车应向右避障。
126,14,obstacle_avoidance,static_obstacle_blocking_lane,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色货车占道行驶，自车应向右避障。
127,14,obstacle_avoidance,static_obstacle_blocking_lane,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。,前方存在车辆遮挡盲区，自车应向右避障。
128,14,obstacle_avoidance,static_obstacle_blocking_lane,1,unsafe_action,,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向右避障。,自车当前在原车道正常行驶，对向车道有三轮骑行者和黑色小汽车占道行驶，自车应向左避障。
129,15,blind_spot,single_blind_spot,5,complete,,[1.0],1.0,1.0,1.0,1.0,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。
130,15,blind_spot,single_blind_spot,4,generalized,,[0.5],1.0,1.0,1.0,0.875,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。,前方存在盲区风险，自车应减速行驶通过。
131,15,blind_spot,single_blind_spot,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。,左边存在无灯路口盲区，自车应减速行驶通过。
132,15,blind_spot,single_blind_spot,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。,右边存在无灯路口盲区，自车应减速行驶通过。
133,15,blind_spot,single_blind_spot,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。,左边存在盲区，自车应减速行驶通过。
134,15,blind_spot,single_blind_spot,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。,左边存在弯道盲区，右边存在无灯路口盲区，自车应减速行驶通过。
135,15,blind_spot,single_blind_spot,1.7,wrong_factor,cross_category_swap,[0.75],1.0,1.0,1.0,0.9375,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。,左边存在锥桶占道，右边存在无灯路口盲区，自车应减速行驶通过。
136,15,blind_spot,single_blind_spot,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。,前方存在锥桶占道，影响自车通行，自车应减速行驶通过。
137,15,blind_spot,single_blind_spot,1,unsafe_action,,[1.0],1.0,0.0,1.0,0.75,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应减速行驶通过。,左边存在无灯路口盲区，右边存在无灯路口盲区，自车应加速通过。
138,16,obstacle_avoidance,dynamic_obstacle,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方行人正缓速行走，自车应向左避障。,自车当前在原车道正常行驶，前方行人正缓速行走，自车应向左避障。
139,16,obstacle_avoidance,dynamic_obstacle,4,generalized,,[0.0],1.0,1.0,0.0,0.5,自车当前在原车道正常行驶，前方行人正缓速行走，自车应向左避障。,前方存在障碍物影响通行，自车应向左避障。
140,16,obstacle_avoidance,dynamic_obstacle,3,missing_factor,,[0.5],1.0,1.0,0.0,0.625,自车当前在原车道正常行驶，前方行人正缓速行走，自车应向左避障。,自车当前在原车道正常行驶，自车应向左避障。
141,16,obstacle_avoidance,dynamic_obstacle,3,missing_factor,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方行人正缓速行走，自车应向左避障。,前方行人正缓速行走，自车应向左避障。
142,16,obstacle_avoidance,dynamic_obstacle,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,0.0,0.6875,自车当前在原车道正常行驶，前方行人正缓速行走，自车应向左避障。,自车当前在原车道正常行驶，前方两轮骑行者正缓速行走，自车应向左避障。
143,16,obstacle_avoidance,dynamic_obstacle,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,0.0,0.5,自车当前在原车道正常行驶，前方行人正缓速行走，自车应向左避障。,前方存在车辆遮挡盲区，自车应向左避障。
144,16,obstacle_avoidance,dynamic_obstacle,1,unsafe_action,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方行人正缓速行走，自车应向左避障。,自车当前在原车道正常行驶，前方行人正缓速行走，自车应向右避障。
145,17,obstacle_avoidance,static_obstacle_blocking_lane,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向左避障。,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向左避障。
146,17,obstacle_avoidance,static_obstacle_blocking_lane,4,generalized,,[0.25],1.0,1.0,1.0,0.8125,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向左避障。,前方存在障碍物影响通行，自车应向左避障。
147,17,obstacle_avoidance,static_obstacle_blocking_lane,3,missing_factor,,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向左避障。,自车当前在原车道正常行驶，自车应向左避障。
148,17,obstacle_avoidance,static_obstacle_blocking_lane,3,missing_factor,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向左避障。,右前方有黑色面包车占道停靠，自车应向左避障。
149,17,obstacle_avoidance,static_obstacle_blocking_lane,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向左避障。,自车当前在原车道正常行驶，左前方有黑色面包车占道停靠，自车应向左避障。
150,17,obstacle_avoidance,static_obstacle_blocking_lane,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向左避障。,自车当前在原车道正常行驶，右前方有黑色公交车占道停靠，自车应向左避障。
151,17,obstacle_avoidance,static_obstacle_blocking_lane,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向左避障。,前方存在车辆遮挡盲区，自车应向左避障。
152,17,obstacle_avoidance,static_obstacle_blocking_lane,1,unsafe_action,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向左避障。,自车当前在原车道正常行驶，右前方有黑色面包车占道停靠，自车应向右避障。
153,18,blind_spot,single_blind_spot,5,complete,,[1.0],1.0,1.0,1.0,1.0,左前方存在豁口盲区，自车应减速慢行。,左前方存在豁口盲区，自车应减速慢行。
154,18,blind_spot,single_blind_spot,4,generalized,,[0.25],1.0,1.0,1.0,0.8125,左前方存在豁口盲区，自车应减速慢行。,前方存在盲区风险，自车应减速行驶通过。
155,18,blind_spot,single_blind_spot,3,missing_factor,,[0.5],1.0,1.0,1.0,0.875,左前方存在豁口盲区，自车应减速慢行。,前方存在盲区，自车应减速行驶通过。
156,18,blind_spot,single_blind_spot,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,左前方存在豁口盲区，自车应减速慢行。,右前方存在豁口盲区，自车应减速慢行。
157,18,blind_spot,single_blind_spot,2.3,wrong_factor,same_category_subtype_swap,[0.5],1.0,1.0,1.0,0.875,左前方存在豁口盲区，自车应减速慢行。,左前方存在车辆遮挡盲区，自车应减速慢行。
158,18,blind_spot,single_blind_spot,1.7,wrong_factor,cross_category_swap,[0.0],1.0,0.5,1.0,0.625,左前方存在豁口盲区，自车应减速慢行。,左前方存在车辆占道停车，自车应减速慢行。
159,18,blind_spot,single_blind_spot,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,左前方存在豁口盲区，自车应减速慢行。,前方存在锥桶占道，影响自车通行，自车应减速行驶通过。
160,18,blind_spot,single_blind_spot,1,unsafe_action,,[1.0],1.0,0.0,1.0,0.75,左前方存在豁口盲区，自车应减速慢行。,左前方存在豁口盲区，自车应加速通过。
